force.right;4.1105494203810995
player.vy.1;0.09868570253256734
player.vy.0;3.4431382557519528
player.vy.5;0.420191395933263
player.vy.4;-0.5308782623804635
player.vy.3;0.3553489239623461
player.vy.2;0.3759919413333408
player.vy.9;1.0635893271836978
player.vy.8;-0.1736161345100951
player.vy.7;0.18215360464731
player.vy.6;-0.2986286784111884
player.vx.2;-2.0133833303715285
player.vx.1;-0.30915015134178014
player.vx.0;4.8696284642556416
player.vx.6;-1.8378150794702928
player.vx.5;-2.379624531099176
player.vx.4;-1.5891099401243665
player.vx.3;-0.33010644439185216
force.left;-2.566172701284913
player.vx.9;-0.7056599092425976
player.vx.8;-2.0647927139096716
player.vx.7;-2.085852511981006
ray.s.173;0.3671088082663318
ray.s.174;-0.18741280788441866
ray.s.171;-0.2134143488652404
ray.s.172;0.6580511354091636
force.down;0.6786456276358571
ray.s.170;0.4760564262889672
ray.s.179;2.5799627558378018
ray.s.177;2.0263233825446245
ray.s.178;2.1983892918915857
ray.s.175;0.7429362669377846
ray.s.176;1.0616236081167734
ray.t.95;2.2493258107431333
ray.t.96;1.7204413268337924
ray.t.93;0.5614811419389151
ray.t.94;2.2803790100925596
ray.t.99;1.9146762009536316
ray.t.97;2.0111586426782315
ray.t.98;1.6990529384650443
ray.s.184;3.533615553340574
ray.s.185;3.9664886263733132
ray.s.182;2.875887240010622
ray.s.183;3.091928283147622
ray.s.180;2.3970698324602315
ray.t.91;-0.34126743279668836
ray.s.181;2.153858253614054
ray.t.92;-0.5122325039706963
ray.t.90;-0.21684235545508748
ray.s.188;4.100248637383479
ray.s.189;4.483094811616588
ray.s.186;3.8299295963001683
ray.s.187;4.296690056378756
ray.s.195;7.490635390599356
ray.s.196;8.114644506689158
ray.s.193;6.4437826473961035
ray.s.194;6.592065487324437
ray.s.191;5.641671210894086
ray.s.192;5.441296049339113
ray.s.190;4.7532272878674116
ray.s.199;6.5334558368436815
ray.s.197;7.660483157508866
ray.s.198;6.685076281717004
player.x.-158;-3.930705536452207
player.x.-159;1.055774072261643
player.x.-156;-8.43656364006438
player.x.-157;-8.319400062194273
player.x.-150;25.431207282774686
player.x.-151;7.786442814376327
player.vy.-40;-0.05679345879034901
player.x.-154;-5.956673633644463
player.vy.-42;0.00630171356600789
player.x.-155;-6.01521623368865
player.vy.-41;-0.04569402048763345
player.x.-152;-0.607938238673008
player.vy.-44;0.04549880137044499
player.x.-153;-6.717181572896217
player.vy.-43;0.002405555217515655
player.vy.-45;0.022653709198753747
player.vy.-47;0.004680936304054057
player.x.-147;-5.679987234723977
player.x.-148;-3.592505434504656
player.x.-145;-3.4718388720115505
player.x.-146;-6.68600750081054
player.x.-149;-1.0748681838876961
player.x.-140;16.45073676708278
player.x.-143;-5.435122381553784
player.vy.-31;0.43968053371568533
player.vy.-30;-0.05377707233412968
player.x.-144;-4.3346510111921175
player.x.-141;2.918626580063498
player.vy.-33;-0.08270750613373447
player.x.-142;-1.0477990365315721
player.vy.-32;-0.19884914407760426
player.vy.-35;0.21037193071684737
player.vy.-34;-0.3164345814245667
player.vy.-37;-0.011832243895277286
player.vy.-36;-0.011655758371967011
player.vy.-39;-0.010121330897266604
player.vy.-38;-0.07919822139503828
player.x.-178;4.5474522762331695
player.x.-172;0.2671234439810603
player.x.-173;-4.788651499776915
player.x.-170;25.486002276702507
player.x.-171;8.30292762670903
player.vy.-20;0.37762477191044314
player.x.-176;3.064587321627894
player.x.-177;4.540352921849395
player.x.-174;-0.39492990481487894
player.vy.-22;-1.4398957544896644
player.x.-175;3.9748436695734184
player.vy.-21;-0.7273668443005935
player.vy.-24;-0.5422024182248084
player.vy.-23;-0.28421550367406173
player.vy.-26;-0.5286634786822328
player.vy.-25;0.25321539860159664
player.vy.-28;-0.5186253203098993
player.vy.-27;-0.36132157372528545
player.vy.-29;-0.2695426918033894
player.x.-169;1.0360929064939517
player.x.-167;-13.537154137755731
player.x.-168;-7.109898506592817
player.x.-161;17.127602181689074
player.x.-162;4.886973992154307
player.x.-160;35.03043005292662
player.x.-165;-8.971714033109645
player.x.-166;-13.72120686904872
player.vy.-11;1.3374941508562832
player.x.-163;-7.08174585509444
player.vy.-10;-0.28831843181339994
player.x.-164;-8.004619528908304
player.vy.-13;0.2942180676390116
player.vy.-12;0.41645921541689157
player.vy.-15;-0.38446729055096746
player.vy.-14;1.1983800785132122
player.vy.-17;-0.4199572904780233
player.vy.-16;0.3625501587194658
player.vy.-19;-0.474543329859197
player.vy.-18;-1.2936395768628755
player.vx.-38;-0.04462696822104548
player.x.-114;-0.5302386495478721
player.vx.-37;-0.020673671404399442
player.x.-115;0.020510748766878938
player.x.-112;-0.7203595210926699
player.vx.-36;0.027255071901783536
player.vx.-35;0.12331008275287976
player.x.-113;-0.542108973354899
player.x.-118;-0.5500958573787439
player.x.-119;-1.0286307168763809
player.x.-116;-1.8445734566014134
player.x.-117;-0.8073563616598682
player.vx.-39;-0.02882863831966563
player.x.-110;1.927551725852859
player.x.-111;0.27902831929280747
player.vx.-30;-0.0074525714643840744
player.vx.-34;-0.09028616621638583
player.vx.-33;0.023459910248585097
player.vx.-32;0.3103020036699447
player.vx.-31;-0.3027332191875553
player.x.-103;-0.14923201213193474
player.x.-104;-0.09538669602031814
player.x.-101;0.1291365810009636
player.x.-102;0.04686025677528749
player.x.-97;-0.08586881156506627
player.x.-107;-0.13714937258165394
player.x.-108;-0.1090879169298664
player.x.-98;-0.059692296426464286
player.x.-105;-0.13782209668840775
player.x.-99;-0.31051048107783774
player.x.-106;-0.3695437477855709
player.x.-93;-0.4423769508372679
player.x.-94;-0.08252362472686992
player.x.-95;-0.016246187457262005
player.x.-96;-0.11273312607703845
player.x.-100;0.7368677575631708
player.x.-90;0.09217603571151212
player.x.-91;0.0051554519488287275
player.x.-92;-0.2887835095203536
player.vx.-40;-0.05108569300170274
player.x.-109;-0.37596293651792484
player.vx.-45;-0.014676227144033419
player.vx.-42;-0.04932922565895245
player.vx.-16;-3.173504128153778
player.x.-136;-4.07117192940497
player.vx.-15;-3.2515906228316984
player.x.-137;-2.3658340365679345
player.vx.-14;-2.506986576105784
player.x.-134;-2.170728822014508
player.vx.-13;-1.574396068659847
player.x.-135;-2.59309880039853
player.x.-86;-0.025473582247213016
player.vx.-19;-3.2857975797946697
player.x.-87;-0.005414643701953992
player.vx.-18;-3.7441825400513236
player.x.-138;-2.2257359272999793
player.x.-88;-0.00857047321954599
player.vx.-17;-2.084559405193742
player.x.-139;-2.159051233860038
player.x.-89;0.024520747235133627
player.vy.40;0.03913399347153069
player.x.-82;-0.04183079696507718
player.vy.41;-5.736229730060249E-4
player.x.-83;-0.11449859536463135
player.x.-84;-0.05346576286350864
player.x.-85;-0.01749885571946595
player.x.-132;-1.3408512080479535
player.vy.44;-0.0050747734707496765
player.x.-133;-3.3930248286936453
player.x.-130;9.701856992890862
player.x.-80;0.15093098394924617
player.x.-131;1.5979854605439723
player.vy.43;-0.014593493334587265
player.x.-81;-0.10123263833595887
player.vy.37;-0.06004406585327707
player.vy.38;0.035201987788353664
player.vy.35;-0.019461727105936685
player.vy.36;0.04856609094889529
player.vy.39;-0.00565887147177051
player.vx.-12;-1.1208676196938996
player.vx.-11;0.8412701898018621
player.vx.-10;-1.0162212220517808
player.vx.-27;-0.1146591515166897
player.x.-125;-0.820582031754723
player.x.-79;-0.09692910928148292
player.vx.-26;-0.12199455734250338
player.x.-126;-1.872498989139204
player.vx.-25;-0.578247327358778
player.x.-123;-1.8687206961662322
player.vx.-24;-0.5715243471599333
player.x.-124;-1.2001521740368524
player.x.-129;-2.1216335270926043
player.x.-75;-0.028321552543752033
player.x.-76;-0.047292002004174834
player.x.-127;-0.7046255128729085
player.vx.-29;-0.2666970656782224
player.x.-77;-0.06096935575547053
player.vx.-28;-0.4304885553990774
player.x.-128;-0.6031919874159912
player.x.-78;-0.04541492402926956
player.vy.30;0.022191637039100542
player.x.-72;-0.020094573336276993
